BandName=b,m=-3,Type=predicted,WnObs=11980.365,WnCalc=11980.6185889555,Weight=1.0000
BandName=b,m=-2,Type=predicted,WnObs=11992.3357,WnCalc=11992.3345992803,Weight=1.0000
BandName=b,m=-1,Type=predicted,WnObs=12004.0525,WnCalc=12004.0702215363,Weight=1.0000
BandName=b,m=0,Type=predicted,WnObs=12016.1384,WnCalc=12015.8544467488,Weight=1.0000
BandName=c,m=-33,Type=predicted,WnObs=11588.4312,WnCalc=11588.0129414209,Weight=1.0000
BandName=c,m=-32,Type=predicted,WnObs=11601.2981,WnCalc=11602.9310678186,Weight=1.0000
BandName=c,m=-31,Type=predicted,WnObs=11616.822,WnCalc=11617.724875897,Weight=1.0000
BandName=c,m=-30,Type=predicted,WnObs=11633.1111,WnCalc=11632.3899525441,Weight=1.0000
BandName=c,m=-29,Type=predicted,WnObs=11645.9831,WnCalc=11646.921884648,Weight=1.0000
BandName=c,m=-28,Type=predicted,WnObs=11661.4177,WnCalc=11661.3162590968,Weight=1.0000
BandName=c,m=-27,Type=predicted,WnObs=11675.9665,WnCalc=11675.5686627788,Weight=1.0000
BandName=c,m=-26,Type=predicted,WnObs=11690.5564,WnCalc=11689.6746825818,Weight=1.0000
BandName=c,m=-25,Type=predicted,WnObs=11703.1706,WnCalc=11703.6299053942,Weight=1.0000
BandName=c,m=-24,Type=predicted,WnObs=11717.8295,WnCalc=11717.4299181039,Weight=1.0000
BandName=c,m=-23,Type=predicted,WnObs=11731.0242,WnCalc=11731.0703075992,Weight=1.0000
BandName=c,m=-22,Type=predicted,WnObs=11745.1638,WnCalc=11744.5466607681,Weight=1.0000
BandName=c,m=-21,Type=predicted,WnObs=11758.7078,WnCalc=11757.8545644986,Weight=1.0000
BandName=c,m=-20,Type=predicted,WnObs=11770.6868,WnCalc=11770.9896056791,Weight=1.0000
BandName=c,m=-19,Type=predicted,WnObs=11784.1755,WnCalc=11783.9473711974,Weight=1.0000
