Lines 3962
202	462.24689	0.6934	0.2611	4.13	1.24	0.977
203	462.252652	0.878	0.0342	2.84	0.11	1.1442
204	462.286399	0.913	0.0344	3.62	0.14	0.6974
205	462.296279	0.8066	0.1498	3.93	0.68	0.93
206	462.301896	0.8941	0.044	3.26	0.17	1.4168
207	462.35535	0.8972	0.0506	4.87	0.28	0.9368
208	462.372339	0.6751	0.3055	4.21	1.49	1.053
209	462.388216	0.8932	0.0659	4.88	0.37	1.0488
210	462.460332	0.7596	0.1555	4.16	0.75	0.7896
211	462.47304	0.6726	0.2927	4.26	1.44	1.0457
212	462.484644	0.8921	0.0532	3.84	0.24	1.3315
213	462.521495	0.8163	0.1447	4.18	0.7	0.9848
214	462.532987	0.9168	0.0398	3.94	0.18	0.9128
215	462.582438	0.8833	0.0733	4.68	0.4	0.8784
216	462.599898	0.6612	0.3247	4.28	1.6	1.011
217	462.614343	0.9271	0.0298	3.72	0.13	0.7468
218	462.621037	0.8979	0.0625	4.47	0.32	1.0312
219	462.643437	0.894	0.0601	4.48	0.31	1.3652
220	462.687148	0.7542	0.189	4.33	0.95	0.9444
221	462.699237	0.6452	0.3174	4.39	1.61	1.0069
222	462.705278	0.8893	0.0457	3.11	0.16	1.6715
223	462.716404	0.8834	0.0749	4.38	0.38	1.029
224	462.746975	0.8085	0.1517	4.24	0.74	1.001
225	462.764098	0.9017	0.0616	4.36	0.31	1.0084
226	462.778201	0.9297	0.0292	4.2	0.14	1.149
227	462.809769	0.8901	0.052	3.95	0.24	0.9404
228	462.827809	0.6493	0.3319	4.2	1.61	1.07
229	462.842902	0.9297	0.0364	3.99	0.17	1.1214
230	462.854528	0.8831	0.0769	4.15	0.37	0.9823
231	462.871471	0.8976	0.0759	5.35	0.47	0.935
232	462.914038	0.7433	0.1994	4.38	1.01	0.9786
233	462.926005	0.6403	0.3007	4.19	1.45	0.9578
234	462.941226	0.9286	0.0271	3.77	0.12	0.7936
235	462.947768	0.8757	0.0729	3.93	0.33	0.8805
236	462.97291	0.7988	0.1598	4.36	0.8	0.919
237	462.995195	0.9155	0.0418	4.83	0.23	0.9578
238	463.028803	0.9256	0.0298	3.98	0.14	1.0545
239	463.037627	0.8685	0.0914	4.71	0.5	0.9689
240	463.055869	0.6243	0.3511	4.23	1.71	1.0257
241	463.071023	0.9205	0.0591	7.13	0.49	1.7229
242	463.087406	0.8758	0.0768	4.82	0.43	1.1611
243	463.102209	0.9026	0.0288	3.32	0.11	1.1879
244	463.121915	0.9284	0.0272	5.52	0.17	1.4908
245	463.141454	0.743	0.1911	4.27	0.94	1.0206
246	463.15278	0.6275	0.3176	4.28	1.57	1.0246
247	463.179117	0.8698	0.0764	4.58	0.4	1.0658
248	463.187905	0.917	0.0334	4.86	0.19	1.0358
249	463.19922	0.793	0.1546	4.15	0.74	0.9878
250	463.226882	0.8998	0.0664	4.6	0.35	1.2283
251	463.26443	0.8654	0.0902	4.52	0.47	1.0314
252	463.284121	0.6134	0.3671	4.37	1.85	1.0445
253	463.300833	0.9231	0.038	4.42	0.19	0.9602
254	463.311155	0.9141	0.0432	3.66	0.18	1.203
255	463.321036	0.876	0.058	3.61	0.24	0.7769
256	463.331857	0.8877	0.0804	4.83	0.45	1.0585
257	463.368994	0.7316	0.2166	4.33	1.08	1.0506
258	463.379929	0.5993	0.3556	4.2	1.72	1.137
259	463.412089	0.8569	0.1016	4.02	0.47	1.0734
260	463.425803	0.7823	0.1661	3.99	0.76	0.883
261	463.431448	0.8977	0.0389	3.14	0.14	1.6836
262	463.439926	0.9293	0.0345	7.85	0.31	0.5669
263	463.458427	0.8994	0.0402	3.8	0.18	1.0689
264	463.476969	0.927	0.0282	3.81	0.12	0.923
265	463.493275	0.8799	0.0661	3.6	0.27	1.0702
266	463.512662	0.5888	0.3934	4.27	1.94	1.038
267	463.518535	0.9025	0.0257	2.45	0.07	1.4815
268	463.554642	0.8462	0.1005	5.02	0.58	1.0029
269	463.562294	0.9038	0.0424	4.01	0.2	0.9679
270	463.589044	0.9027	0.0252	3.25	0.09	0.2601
271	463.597238	0.7647	0.1469	5.02	0.85	0.9737
272	463.607113	0.5691	0.3665	4.32	1.83	1.1487
273	463.617881	0.9094	0.0277	3.73	0.12	1.1827
274	463.643864	0.8466	0.0891	3.88	0.4	1.0954
275	463.652908	0.7714	0.1746	3.98	0.8	0.962
276	463.658275	0.9131	0.0266	2.74	0.08	1.8315
277	463.690186	0.8862	0.0785	4.74	0.43	0.9102
278	463.701841	0.9326	0.0259	4.04	0.12	1.16
279	463.713262	0.9256	0.0261	3.69	0.11	1.0346
280	463.721103	0.8641	0.0991	4.79	0.55	1.0257
281	463.730715	0.927	0.025	6.69	0.19	0.3714
282	463.741437	0.5726	0.4116	4.35	2.07	1.061
283	463.75923	0.9009	0.043	3.76	0.19	1.1733
284	463.781319	0.8861	0.0776	5.59	0.5	0.8008
285	463.78828	0.8535	0.0818	3.64	0.34	0.9198
286	463.793389	0.8933	0.0358	2.96	0.12	1.6402
287	463.816462	0.8921	0.0291	2.98	0.1	0.5495
288	463.821416	0.8435	0.0372	2.77	0.12	0.4151
289	463.826233	0.76	0.1447	3.75	0.63	1.2016
290	463.834426	0.5454	0.4224	4.62	2.25	1.0494
291	463.849123	0.9084	0.0294	4.34	0.15	1.0928
292	463.864235	0.9209	0.0268	4.19	0.13	1.0835
293	463.880064	0.757	0.1343	4.26	0.66	1.426
294	463.922186	0.8947	0.0505	3.78	0.22	1.2312
295	463.937659	0.9105	0.0392	4.3	0.19	1.31
296	463.949576	0.8568	0.0965	4.02	0.45	0.8875
297	463.970318	0.5534	0.4276	4.37	2.16	1.0462
298	463.988882	0.9117	0.0259	3.43	0.1	1.3557
299	463.996542	0.9275	0.0275	5.81	0.18	1.0017
300	464.008668	0.8928	0.0647	4.67	0.35	1.0515
301	464.022779	0.823	0.1308	4.37	0.66	1.1312
302	464.043046	0.8965	0.0306	3.5	0.12	0.498
303	464.048475	0.8418	0.0752	3.53	0.31	0.9211
304	464.054792	0.766	0.1474	4.21	0.72	0.9021
305	464.062064	0.5241	0.4505	4.56	2.37	1.0079
306	464.068334	0.8808	0.0298	2.71	0.09	1.1086
307	464.108027	0.7154	0.2217	4.46	1.14	0.9452
308	464.154447	0.8761	0.082	4.64	0.44	0.9956
309	464.178149	0.8535	0.0944	4.02	0.44	1.0024
310	464.189678	0.9136	0.0281	3.59	0.12	0.8652
311	464.199528	0.541	0.4481	4.34	2.25	1.0113
312	464.218479	0.9114	0.0292	3.38	0.11	0.9177
313	464.238396	0.9131	0.0282	3.42	0.11	1.4318
314	464.255585	0.8228	0.1404	5.17	0.84	0.9413
315	464.270524	0.8981	0.0251	3.19	0.09	0.5374
316	464.275951	0.8471	0.0855	3.83	0.38	1.0578
317	464.284149	0.7441	0.1299	3.68	0.55	0.633
318	464.290137	0.4938	0.4451	4.08	2.1	1.0736
319	464.335788	0.7603	0.1726	3.98	0.79	0.9651
320	464.341789	0.8211	0.1094	3.73	0.47	1.2637
321	464.35302	0.9122	0.0412	3.92	0.19	1.5954
322	464.387557	0.8797	0.1434	8.65	1.43	1.5495
323	464.406987	0.8466	0.098	4.48	0.51	0.9
324	464.428898	0.5131	0.4373	4.35	2.19	1.0027
325	464.44862	0.9172	0.0266	3.74	0.11	1.0229
326	464.460492	0.9162	0.0285	4.26	0.14	1.302
327	464.46779	0.911	0.0467	4.54	0.24	1.0697
328	464.485896	0.8734	0.0318	3.26	0.12	0.1978
329	464.490551	0.8381	0.0798	3.76	0.35	1.4522
330	464.497171	0.881	0.0472	3.69	0.2	0.8185
331	464.503385	0.8415	0.1062	4.02	0.49	1.1232
332	464.5132	0.7142	0.0666	2.82	0.22	-1
333	464.518445	0.4758	0.4009	3.97	1.84	1.2038
334	464.542331	0.9027	0.0253	4.72	0.14	0.9591
335	464.563985	0.7541	0.196	4.18	0.94	0.9313
336	464.574685	0.8269	0.1004	4.07	0.47	1.0743
337	464.589335	0.9257	0.0319	3.75	0.14	1.0702
338	464.601664	0.9142	0.046	4.06	0.22	0.8827
339	464.617577	0.8763	0.1085	7.47	0.93	0.5667
340	464.636292	0.8239	0.1102	3.87	0.49	0.8474
341	464.658493	0.4963	0.4707	4.61	2.5	1.0082
342	464.678773	0.9014	0.0349	4.33	0.17	0.5718
343	464.697726	0.9116	0.0327	3.53	0.13	1.3994
344	464.716678	0.8644	0.084	3.99	0.39	1.0001
345	464.725159	0.7958	0.1316	4	0.61	0.9479
346	464.731139	0.8184	0.1213	3.78	0.53	1.2251
347	464.746351	0.4483	0.459	5.39	2.86	0.937
348	464.769018	0.9009	0.0626	7.9	0.57	1.2954
349	464.777181	0.9152	0.029	3.96	0.13	1.5211
350	464.792608	0.7612	0.1924	4.22	0.94	0.928
351	464.798226	0.8909	0.0329	2.89	0.11	1.7958
352	464.807702	0.828	0.1115	4.62	0.59	1.3214
353	464.826807	0.9038	0.0587	4.81	0.33	1.0506
354	464.842084	0.9069	0.0491	3.75	0.21	0.8835
355	464.851975	0.8655	0.089	3.8	0.39	1.0826
356	464.865505	0.8161	0.1391	4.41	0.71	0.9864
357	464.888434	0.4809	0.4933	4.43	2.52	0.9758
358	464.898493	0.9051	0.0298	3.43	0.12	1.4595
359	464.909052	0.9025	0.0284	3.94	0.13	0.5066
360	464.927499	0.9142	0.0807	9.83	0.92	0.5758
361	464.948467	0.8759	0.0415	3.51	0.17	0.8953
362	464.953703	0.8752	0.025	2.63	0.08	0.6792
363	464.959326	0.7415	0.2093	4.24	1.02	1.1169
364	464.974947	0.3642	0.6046	4.9	3.42	0.994
365	464.995919	0.8941	0.0569	3.94	0.26	0.9384
366	465.021746	0.7533	0.1992	4.27	0.98	0.9752
367	465.027796	0.8776	0.0423	3.02	0.15	0.936
368	465.041304	0.8401	0.1047	4.15	0.5	1.1075
369	465.069302	0.9047	0.0328	3.79	0.14	2.009
370	465.084533	0.8804	0.0713	4.63	0.38	1.008
371	465.094797	0.8099	0.1493	4.47	0.77	1.1211
372	465.106789	0.924	0.0264	6.16	0.19	1.3445
373	465.118523	0.4635	0.5146	4.33	2.57	1.0134
374	465.141116	0.862	0.1209	7.94	1.11	2.37
375	465.159194	0.9037	0.0496	4.26	0.24	0.9802
376	465.180652	0.8304	0.1151	4.49	0.6	0.8256
377	465.187088	0.8212	0.1156	3.84	0.51	1.0869
378	465.194176	0.8223	0.1069	4.33	0.53	0.8464
379	465.204211	0.3578	0.5714	4.47	2.95	1.0292
380	465.223861	0.8921	0.0584	3.79	0.26	1.0367
381	465.241674	0.8901	0.0618	4.45	0.32	0.8516
382	465.250971	0.7484	0.2032	4.38	1.03	0.9544
383	465.257216	0.8774	0.045	3.5	0.18	1.3559
384	465.274752	0.8404	0.1065	4.76	0.59	0.9752
385	465.29539	0.8973	0.0491	4.46	0.25	0.9158
386	465.302183	0.9182	0.0296	4.09	0.14	1.1124
387	465.317841	0.8535	0.0825	4.27	0.41	0.8075
388	465.324144	0.7851	0.1626	3.89	0.73	1.0225
389	465.333546	0.9047	0.0439	3.64	0.18	1.2177
390	465.348833	0.4489	0.5024	4.29	2.49	1.0371
391	465.371184	0.8196	0.1218	4.51	0.63	1.0972
392	465.390266	0.8944	0.0389	3.98	0.18	0.9324
393	465.410776	0.8233	0.0399	3.52	0.16	0.134
394	465.415393	0.8029	0.0929	3.88	0.42	1.7563
395	465.433737	0.3666	0.4698	4.79	2.6	1.1878
396	465.451322	0.8885	0.0365	4.09	0.17	0.6947
397	465.466665	0.9246	0.0253	5.12	0.15	0.8786
398	465.48077	0.7399	0.1826	4.22	0.89	0.9507
399	465.486357	0.8753	0.0328	3.12	0.12	2.7105
400	465.508151	0.8336	0.1092	4.34	0.55	1.2068
401	465.522067	0.8985	0.0388	3.58	0.16	0.4787
402	465.540512	0.9096	0.0343	3.86	0.15	1.1201
403	465.552898	0.7615	0.1833	5.5	1.16	0.8795
404	465.579389	0.4318	0.5349	4.35	2.69	1.0496
405	465.601297	0.8578	0.1004	6.21	0.72	0.673
406	465.622576	0.9047	0.0464	4.42	0.24	1.316
407	465.638407	0.8715	0.0325	2.9	0.11	0.6033
408	465.643867	0.7317	0.2129	3.98	0.98	1.1108
409	465.662624	0.3635	0.4111	4.41	2.09	0.7594
410	465.667289	0.7072	0.0255	2.34	0.07	-1
411	465.68073	0.9045	0.0347	4	0.16	1.9303
412	465.71086	0.7245	0.2103	4.47	1.09	1.0627
413	465.730799	0.912	0.0293	3.69	0.12	1.2325
414	465.741834	0.8161	0.1341	3.99	0.62	1.0443
415	465.749906	0.8976	0.046	3.92	0.21	1.5973
416	465.784243	0.7006	0.2372	4.32	1.18	1.078
417	465.810124	0.4149	0.5635	4.42	2.87	1.0407
418	465.82754	0.9072	0.0257	3.17	0.09	0.6522
419	465.832814	0.8652	0.0789	3.84	0.35	1.1115
420	465.843261	0.9135	0.0452	6.92	0.36	1.5229
421	465.854581	0.9008	0.0428	4.28	0.21	0.7532
422	465.861195	0.9048	0.0259	3.99	0.12	0.691
423	465.867251	0.8783	0.0301	3.05	0.11	0.6242
424	465.872981	0.7759	0.1107	3.93	0.5	0.7037
425	465.883745	0.8564	0.0806	5.95	0.55	0.7639
426	465.89181	0.4137	0.4959	4.36	2.49	0.8788
427	465.898398	0.6091	0.2801	4.36	1.41	1.4367
428	465.940952	0.7062	0.2563	4.38	1.29	1.0229
429	465.947392	0.8931	0.0383	3.38	0.15	1.1237
430	465.976106	0.7812	0.1764	4.71	0.96	1.0405
431	466.003366	0.9098	0.041	3.83	0.18	1.0864
432	466.014416	0.7639	0.084	4.25	0.41	0.8429
433	466.019022	0.8529	0.0294	2.97	0.1	-1
434	466.041091	0.4026	0.5689	4.5	2.95	1.0111
435	466.056648	0.9032	0.0423	3.95	0.19	0.901
436	466.063848	0.8567	0.0961	4.66	0.52	1.0233
437	466.080995	0.8952	0.0519	3.96	0.24	0.8153
438	466.088552	0.8812	0.0695	6.05	0.49	1.3855
439	466.096206	0.8653	0.0262	2.79	0.08	-1
440	466.101547	0.7617	0.1549	3.89	0.7	1.0763
441	466.109132	0.8157	0.1173	5.83	0.79	1.1239
442	466.121515	0.3968	0.5265	4.36	2.65	0.9542
443	466.130033	0.685	0.1421	3.8	0.62	0.7153
444	466.135097	0.7661	0.077	3.16	0.28	1.8908
445	466.171927	0.7311	0.1853	4.22	0.9	1.1321
446	466.18322	0.9023	0.0285	3.65	0.12	1.4037
447	466.195432	0.9152	0.0301	4.77	0.17	1.2034
448	466.209891	0.7986	0.1188	4.15	0.57	1.1648
449	466.220013	0.9019	0.0486	3.68	0.21	1.0219
450	466.238124	0.8779	0.0301	4.4	0.15	0.4445
451	466.244499	0.7747	0.1658	4.32	0.83	1.0868
452	466.252792	0.8294	0.1383	5.84	0.93	0.9995
453	466.272293	0.3886	0.5698	4.48	2.95	1.0045
454	466.295333	0.8635	0.0878	4.52	0.46	1.0661
455	466.317428	0.8517	0.05	3.85	0.22	0.3286
456	466.330738	0.7805	0.1506	4	0.69	1.2353
457	466.340707	0.7983	0.1174	4.42	0.6	1.0893
458	466.351504	0.3861	0.5416	4.4	2.75	0.9798
459	466.362366	0.676	0.2531	4.24	1.24	1.0039
460	466.369875	0.7455	0.2145	4.79	1.19	1.0506
461	466.396335	0.8934	0.0305	3.24	0.11	0.7873
462	466.402812	0.7444	0.2116	4.37	1.07	0.9675
463	466.409181	0.8679	0.0529	3.53	0.22	1.1508
464	466.432976	0.8628	0.06	4.25	0.29	0.8454
465	466.444194	0.7959	0.1648	4.61	0.88	0.9474
466	466.469114	0.89	0.0297	3.09	0.11	0.7
467	466.474991	0.7623	0.2001	4.17	0.96	1.0336
468	466.486231	0.8394	0.1091	4.11	0.52	0.995
469	466.492499	0.8848	0.034	3.1	0.12	0.7456
470	466.503728	0.3709	0.5944	4.52	3.1	1.0041
471	466.516174	0.8787	0.0771	6.04	0.54	0.7662
