Lines 2385
1	575.103977	0.9183	0.0411	4.3	0.2	0.9561
2	575.188647	0.9579	0.0212	3.4	0.08	0.9728
3	575.805783	0.9343	0.0377	5.61	0.24	0.8348
4	576.114216	0.8645	0.1628	4.44	0.83	1.0706
5	576.250971	0.9641	0.0277	3.37	0.11	0.9882
6	576.257974	0.9621	0.0214	5.14	0.13	0.5715
7	576.310384	0.957	0.035	5.12	0.21	1.3091
8	576.37701	0.9599	0.0256	3.21	0.1	1.0958
9	576.394957	0.9596	0.0221	3.23	0.08	0.9805
10	576.42937	0.9359	0.0322	3.67	0.14	0.8085
11	576.446811	0.9532	0.0242	3.36	0.09	1.5384
12	576.452802	0.958	0.0241	3.48	0.1	0.7874
13	576.52535	0.9634	0.0259	6.51	0.19	0.8493
14	576.545669	0.9597	0.0216	4.78	0.12	1.4483
15	576.609715	0.9603	0.0238	4.34	0.12	0.9939
16	576.645202	0.9648	0.0228	5.69	0.15	1.0181
17	576.665003	0.9612	0.0209	4.23	0.1	0.8422
18	576.707004	0.9578	0.0277	5.38	0.17	1.1148
19	576.771598	0.9509	0.0266	3.63	0.11	0.8612
20	576.807713	0.9574	0.022	4.72	0.12	1.2501
21	576.814363	0.9563	0.021	3.31	0.08	1.0126
22	576.857035	0.963	0.026	6.85	0.21	2.1348
23	576.897545	0.9582	0.022	3.65	0.09	1.0178
24	576.904044	0.9633	0.0204	4.34	0.1	1.0105
25	576.975084	0.94	0.0296	4.85	0.17	1.0732
26	577.451989	0.9404	0.0249	4.51	0.13	1.1412
27	577.548089	0.9406	0.0247	4.96	0.14	1.3729
28	577.86381	0.9462	0.0423	7.83	0.38	1.4808
29	578.48218	0.9433	0.0238	3.54	0.1	0.8648
30	578.765435	0.9511	0.0409	7.04	0.33	0.5206
31	578.965069	0.949	0.0331	6.79	0.26	0.6485
32	579.048741	0.9587	0.0212	8.68	0.21	1.1075
33	579.111499	0.8935	0.0778	5.6	0.5	1.0516
34	579.159078	0.9322	0.0232	3.47	0.09	1.3447
