Wavenumber=1199.20311,Intensity=0.0370684010589865
Wavenumber=1199.21555,Intensity=0.0370684010589865
Wavenumber=1202.85308,Intensity=0.0370684010589865
Wavenumber=1203.31756,Intensity=0.0370684010589865
Wavenumber=1204.8553,Intensity=0.0370684010589865
Wavenumber=1206.06311,Intensity=0.0370684010589865
Wavenumber=1206.28672,Intensity=0.0370684010589865
Wavenumber=1206.94677,Intensity=0.0370684010589865
Wavenumber=1206.95311,Intensity=0.0370684010589865
Wavenumber=1207.31883,Intensity=0.0370684010589865
Wavenumber=1207.40586,Intensity=0.0370684010589865
Wavenumber=1207.81354,Intensity=0.0370684010589865
Wavenumber=1208.50641,Intensity=0.0370684010589865
Wavenumber=1208.52142,Intensity=0.0370684010589865
Wavenumber=1209.2068,Intensity=0.0370684010589865
Wavenumber=1209.29361,Intensity=0.0370684010589865
Wavenumber=1209.41181,Intensity=0.0370684010589865
Wavenumber=1209.58408,Intensity=0.0370684010589865
Wavenumber=1209.59459,Intensity=0.0370684010589865
Wavenumber=1209.6145,Intensity=0.0370684010589865
Wavenumber=1209.65986,Intensity=0.0370684010589865
Wavenumber=1209.81479,Intensity=0.0370684010589865
Wavenumber=1209.89374,Intensity=0.0370684010589865
Wavenumber=1210.08044,Intensity=0.0370684010589865
Wavenumber=1210.117,Intensity=0.0370684010589865
Wavenumber=1210.15305,Intensity=0.0370684010589865
Wavenumber=1210.23475,Intensity=0.0370684010589865
Wavenumber=1210.29085,Intensity=0.0370684010589865
Wavenumber=1210.40937,Intensity=0.0370684010589865
Wavenumber=1210.42473,Intensity=0.0370684010589865
Wavenumber=1210.46491,Intensity=0.0370684010589865
Wavenumber=1210.48588,Intensity=0.0370684010589865
Wavenumber=1210.51329,Intensity=0.0370684010589865
Wavenumber=1210.60598,Intensity=0.0370684010589865
Wavenumber=1210.80623,Intensity=0.0370684010589865
Wavenumber=1210.86795,Intensity=0.0370684010589865
Wavenumber=1210.91226,Intensity=0.0370684010589865
Wavenumber=1210.95964,Intensity=0.0370684010589865
Wavenumber=1210.97162,Intensity=0.0370684010589865
Wavenumber=1210.99733,Intensity=0.0370684010589865
Wavenumber=1211.18265,Intensity=0.0370684010589865
Wavenumber=1211.24968,Intensity=0.0370684010589865
Wavenumber=1211.37312,Intensity=0.0370684010589865
Wavenumber=1211.45313,Intensity=0.0370684010589865
Wavenumber=1211.53076,Intensity=0.0370684010589865
Wavenumber=1211.55582,Intensity=0.0370684010589865
Wavenumber=1211.56129,Intensity=0.0370684010589865
Wavenumber=1211.56855,Intensity=0.0370684010589865
Wavenumber=1211.627,Intensity=0.0370684010589865
Wavenumber=1211.6651,Intensity=0.0370684010589865
Wavenumber=1211.748,Intensity=0.0370684010589865
Wavenumber=1211.75807,Intensity=0.0370684010589865
Wavenumber=1211.83085,Intensity=0.0370684010589865
Wavenumber=1211.8424,Intensity=0.0370684010589865
Wavenumber=1211.84972,Intensity=0.0370684010589865
Wavenumber=1211.86375,Intensity=0.0370684010589865
Wavenumber=1211.92873,Intensity=0.0370684010589865
Wavenumber=1211.93386,Intensity=0.0370684010589865
Wavenumber=1212.00494,Intensity=0.0370684010589865
Wavenumber=1212.05228,Intensity=0.0370684010589865
Wavenumber=1212.07195,Intensity=0.0370684010589865
Wavenumber=1212.11789,Intensity=0.0370684010589865
