Molecule=13C16O,StateName=1,L=0,UseAsLower=0,Energy=2096.06803127182,EnergyError=4.49584932132573E-5,B=1.82160874386975,BError=2.8490513283411E-6,D=5.57386211781511E-6,DError=8.19224837293219E-9,H=0,HError=0,HFixed=1,Band=A2
Molecule=13C16O,StateName=0,L=0,UseAsLower=0,Energy=0,EnergyError=0,B=1.83796698971767,BError=2.8490513283411E-6,D=5.57335841965467E-6,DError=8.19224837293219E-9,H=0,HError=0,HFixed=1,Band=A2
Molecule=12C16O,StateName=1,L=0,UseAsLower=0,Energy=2143.27218949883,EnergyError=1.7866044787159E-5,B=1.90502457016608,BError=6.96688208852438E-7,D=6.113321E-6,DError=6.48E-10,H=0,HError=0,HFixed=1,Band=A1
Molecule=12C16O,StateName=0,L=0,UseAsLower=0,Energy=0,EnergyError=0,B=1.92252699309253,BError=6.96688208852438E-7,D=6.11288499995061E-6,DError=6.48386567803486E-10,H=0,HError=0,HFixed=1,Band=A1
